EmployeeID,EmployeeName,Age,Gender,MaritalStatus,Education,EducationField,DepartmentID,JobRole,JobLevel,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,DistanceFromHome,Attrition,PerformanceRating,PerformanceLabel
3230,Kavya Reddy,42,Female,Divorced,1,Life Sciences,2,Sales Executive,1,Travel_Frequently,50100,21,2.5,7.0,3.0,2,1,2.0,2.0,6.0,10,Yes,4,High
3231,Aryan Pillai,43,Male,Married,1,Life Sciences,2,Laboratory Technician,1,Travel_Frequently,135490,11,2.0,7.0,3.0,2,1,2.0,2.0,3.0,26,No,3,Medium
3232,Divya Kumar,34,Male,Single,5,Technical Degree,2,Healthcare Representative,2,Travel_Rarely,49990,12,2.0,10.0,2.0,5,3,4.0,3.0,3.0,2,No,3,Medium
3233,Anjali Reddy,23,Male,Married,3,Marketing,1,Sales Executive,5,Travel_Rarely,42210,11,1.0,5.0,4.0,4,2,0.0,2.0,1.0,13,No,3,Medium
3234,Kunal Kumar,39,Female,Married,4,Marketing,1,Healthcare Representative,4,Travel_Rarely,138720,12,2.5,12.0,3.0,8,4,3.0,6.0,8.5,2,No,3,Low
3235,Raj Patel,56,Male,Married,4,Medical,2,Manager,1,Travel_Rarely,20420,12,0.0,28.5,4.5,10,6,1.0,1.0,7.0,2,No,3,Medium
3236,Aarav Singh,40,Male,Single,3,Marketing,1,Research Scientist,2,Travel_Rarely,20730,14,0.0,5.0,3.0,4,2,2.0,3.0,0.0,9,No,3,Medium
3237,Pooja Miller,27,Female,Single,3,Life Sciences,2,Laboratory Technician,1,Travel_Rarely,29560,13,0.0,9.0,4.5,7,4,0.0,7.0,8.0,10,No,3,Low
3238,Divya Joshi,29,Female,Divorced,3,Marketing,1,Manager,2,Travel_Rarely,29260,15,1.0,2.0,3.0,2,1,2.0,2.0,1.0,20,No,3,Medium
3239,Divya Malhotra,53,Female,Single,3,Life Sciences,2,Laboratory Technician,3,Travel_Rarely,48090,18,0.0,19.0,2.0,2,1,2.0,2.0,2.0,9,No,3,Medium
3240,Tanvi Malhotra,35,Male,Divorced,1,Medical,2,Healthcare Representative,1,Non-Travel,51630,18,2.0,16.0,4.0,1,0,0.0,0.0,2.0,5,No,3,Medium
3241,Sneha Garcia,32,Male,Married,4,Life Sciences,1,Sales Executive,2,Travel_Frequently,165835,19,0.0,10.0,3.0,10,6,4.0,7.0,1.0,4,No,3,Low
3242,Emma Thakur,38,Male,Married,3,Medical,1,Laboratory Technician,4,Travel_Rarely,165835,12,2.0,6.0,4.5,1,0,0.0,1.0,6.0,10,No,3,Medium
3243,Tanvi Garcia,34,Female,Divorced,3,Medical,2,Laboratory Technician,3,Travel_Rarely,57440,19,1.0,7.0,4.0,0,0,0.0,0.0,3.0,20,No,3,Low
3244,Vivek Joshi,52,Male,Married,5,Technical Degree,1,Manager,3,Travel_Rarely,28890,11,1.0,28.5,2.0,18,10,1.0,14.5,1.0,21,No,3,Medium
3245,Anjali Kumar,33,Male,Single,2,Medical,2,Laboratory Technician,3,Travel_Rarely,28710,17,2.5,10.0,2.0,10,6,7.0,8.0,1.0,1,Yes,3,Medium
3246,Michael Shah,25,Male,Single,3,Life Sciences,2,Research Scientist,2,Travel_Rarely,74840,15,0.0,6.0,3.0,6,3,1.0,4.0,1.0,8,No,3,Medium
3247,Ishaan Malhotra,45,Male,Single,3,Life Sciences,1,Healthcare Representative,3,Travel_Rarely,60740,14,0.0,9.0,2.0,8,4,3.0,1.0,0.0,2,No,3,Medium
3248,Ishaan Brown,23,Female,Single,1,Life Sciences,2,Research Scientist,2,Travel_Rarely,165835,17,1.0,2.0,2.0,2,1,0.0,2.0,1.0,23,No,3,Low
3249,Sara Jones,47,Male,Single,3,Life Sciences,2,Research Director,1,Travel_Frequently,27740,13,1.0,8.0,2.0,5,3,1.0,3.0,4.0,4,Yes,3,Medium
3250,Ishaan Rao,34,Male,Single,3,Technical Degree,2,Research Scientist,1,Travel_Rarely,45050,12,0.0,6.0,3.0,6,3,1.0,4.0,1.0,12,No,3,Medium
3251,Anjali Wilson,55,Male,Married,3,Human Resources,3,Laboratory Technician,4,Travel_Rarely,74280,12,0.0,24.0,2.0,5,3,1.0,4.0,5.0,7,Yes,3,Medium
3252,Raj Shah,36,Male,Single,2,Life Sciences,2,Sales Executive,5,Non-Travel,116310,18,1.0,10.0,2.0,10,6,0.0,9.0,1.0,7,No,3,Low
3253,Neha Gupta,52,Male,Married,4,Life Sciences,2,Sales Executive,5,Non-Travel,97380,18,2.0,5.0,2.0,4,2,1.0,2.0,0.0,1,No,3,Medium
3254,Emma Reddy,26,Male,Divorced,2,Life Sciences,2,Manufacturing Director,1,Travel_Frequently,28350,11,1.0,5.0,2.0,2,1,2.0,0.0,3.0,2,No,3,Medium
3255,Suresh Sharma,29,Male,Married,2,Medical,2,Manufacturing Director,3,Travel_Rarely,165835,14,2.5,11.0,4.5,8,4,1.0,1.0,4.0,10,No,3,Medium
3256,Gaurav Brown,26,Male,Single,2,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,26130,19,1.0,6.0,2.0,4,2,1.0,2.0,6.0,15,Yes,3,Medium
3257,Amit Kumar,34,Male,Single,4,Technical Degree,2,Manufacturing Director,2,Travel_Rarely,61460,12,0.0,10.0,3.0,4,2,1.0,3.0,2.0,14,No,3,Medium
3258,Zara Joshi,54,Female,Divorced,4,Medical,2,Laboratory Technician,2,Travel_Rarely,49630,15,1.0,9.0,2.0,5,3,1.0,4.0,8.5,18,No,3,Medium
3259,Gaurav Thakur,27,Female,Married,2,Life Sciences,2,Research Scientist,4,Travel_Frequently,165835,12,0.0,5.0,4.5,4,2,1.0,1.0,0.0,13,No,3,Medium
3260,Deepika Verma,37,Male,Divorced,4,Technical Degree,1,Manufacturing Director,2,Travel_Rarely,61720,11,0.0,6.0,1.0,5,3,4.0,3.0,0.0,2,No,3,Medium
3261,Aarav Verma,38,Female,Single,4,Life Sciences,1,Research Scientist,2,Travel_Frequently,23680,11,1.0,17.0,3.0,15,9,4.0,12.0,6.0,2,No,3,Low
3262,Arjun Smith,34,Male,Single,3,Marketing,1,Sales Representative,1,Travel_Rarely,103120,12,0.0,6.0,2.0,6,3,1.0,3.0,1.0,2,No,3,Low
3263,Ishaan Verma,35,Male,Married,4,Medical,2,Manager,3,Travel_Rarely,16750,16,0.0,3.0,4.5,3,1,0.0,2.0,1.0,5,No,3,Low
3264,Aarav Rao,30,Male,Married,3,Medical,2,Laboratory Technician,1,Travel_Rarely,25230,13,1.0,7.0,2.0,2,1,0.0,2.0,3.0,20,No,3,Medium
3265,Emily Malhotra,40,Male,Married,4,Medical,2,Manufacturing Director,2,Travel_Frequently,65670,13,1.0,8.0,3.0,8,4,3.0,7.0,1.0,10,No,3,Medium
3266,Akash Mehta,34,Male,Married,3,Life Sciences,2,Healthcare Representative,3,Travel_Rarely,47390,24,2.0,6.0,2.0,3,1,1.0,2.0,5.0,10,No,4,High
3267,Rahul Patel,42,Male,Divorced,4,Medical,2,Manufacturing Director,1,Travel_Frequently,92080,15,1.0,24.0,2.0,18,10,7.5,9.0,1.0,9,No,3,Medium
3268,Olivia Williams,23,Female,Married,3,Medical,1,Manufacturing Director,4,Travel_Rarely,45590,18,1.0,1.0,2.0,0,0,0.0,0.0,1.0,2,Yes,3,Low
3269,Kavya Miller,24,Female,Divorced,5,Marketing,1,Manufacturing Director,1,Non-Travel,81890,14,1.0,1.0,3.0,1,0,0.0,0.0,1.0,1,No,3,Medium
3270,Karan Singh,52,Male,Married,3,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,29420,11,1.0,9.0,1.0,5,3,1.0,4.0,8.0,29,No,3,Medium
3271,Emma Miller,50,Male,Married,4,Life Sciences,2,Sales Executive,2,Travel_Rarely,49410,11,1.0,28.5,3.0,4,2,0.0,3.0,5.0,8,No,3,Medium
3272,Karan Thakur,29,Female,Married,4,Marketing,1,Research Scientist,4,Travel_Rarely,106500,13,2.0,1.0,2.0,1,0,0.0,0.0,1.0,2,Yes,3,Medium
3273,Aryan Agarwal,33,Male,Married,4,Life Sciences,2,Manufacturing Director,4,Travel_Rarely,59020,12,1.0,14.0,2.0,13,7,3.0,7.0,0.0,3,No,3,Medium
3274,Suresh Smith,33,Male,Single,5,Life Sciences,2,Human Resources,1,Travel_Rarely,86390,16,2.0,6.0,3.0,3,1,0.0,2.0,5.0,23,Yes,3,Low
3275,Rohit Smith,47,Male,Married,4,Other,2,Manager,2,Travel_Rarely,63470,14,0.0,26.0,2.0,18,10,3.0,0.0,1.0,6,No,3,Medium
3276,Riya Brown,36,Female,Married,3,Medical,1,Sales Executive,2,Travel_Rarely,42000,22,0.0,10.0,3.0,9,5,0.0,5.0,0.0,6,No,4,High
3277,Aryan Reddy,29,Male,Married,3,Other,2,Research Scientist,1,Travel_Rarely,34520,11,0.0,10.0,3.0,10,6,0.0,7.0,1.0,10,No,3,Medium
3278,Neha Shah,58,Female,Single,3,Other,2,Research Scientist,2,Travel_Rarely,43170,17,0.0,28.5,2.0,18,10,7.5,8.0,7.0,24,Yes,3,Medium
3279,Arjun Malhotra,35,Female,Single,4,Marketing,1,Research Scientist,1,Travel_Rarely,26320,13,2.5,7.0,3.0,2,1,2.0,2.0,3.0,10,No,3,Medium
3280,John Kumar,42,Male,Married,1,Marketing,1,Laboratory Technician,2,Travel_Rarely,46680,18,2.0,8.0,2.0,4,2,0.0,2.0,8.5,15,No,3,Medium
3281,Shivam Agarwal,28,Female,Single,4,Medical,2,Sales Executive,2,Travel_Rarely,32040,16,1.0,5.0,4.0,2,1,2.0,1.0,6.0,19,Yes,3,Medium
3282,Priya Sharma,36,Male,Married,3,Life Sciences,2,Healthcare Representative,2,Travel_Rarely,27200,14,1.0,8.0,3.0,5,3,0.0,4.0,4.0,2,No,3,Medium
3283,Aditya Gupta,32,Male,Married,1,Medical,2,Manufacturing Director,2,Travel_Rarely,165835,14,0.0,14.0,2.0,14,8,6.0,8.0,1.0,3,No,3,Medium
3284,Ananya Kumar,40,Male,Single,3,Marketing,1,Manufacturing Director,3,Travel_Frequently,22380,14,0.0,10.0,3.0,1,0,0.0,0.0,6.0,9,No,3,Medium
3285,Arjun Patel,30,Male,Single,3,Technical Degree,2,Research Director,2,Travel_Rarely,14830,13,0.0,12.0,3.0,0,0,0.0,0.0,5.0,7,No,3,Medium
3286,Emily Trivedi,45,Male,Single,4,Life Sciences,2,Research Director,1,Travel_Rarely,56050,12,2.0,1.0,2.0,1,0,0.0,0.0,1.0,10,No,3,Medium
3287,Aditya Trivedi,42,Male,Married,2,Medical,2,Sales Representative,2,Travel_Rarely,72950,15,0.0,10.0,3.0,9,5,7.0,8.0,1.0,20,No,3,Low
3288,Anjali Pillai,38,Male,Divorced,3,Medical,1,Research Scientist,2,Travel_Frequently,23060,19,1.0,13.0,4.5,4,2,1.0,2.0,2.0,4,No,3,Low
3289,Aditya Kumar,34,Male,Single,4,Life Sciences,2,Laboratory Technician,3,Travel_Frequently,23480,14,1.0,6.0,3.0,5,3,1.0,3.0,1.0,7,No,3,Medium
3290,Anjali Pillai,49,Female,Married,2,Life Sciences,1,Healthcare Representative,2,Travel_Rarely,89980,14,2.0,9.0,2.0,9,5,7.0,7.0,1.0,7,Yes,3,Medium
3291,Pooja Malhotra,55,Male,Single,3,Technical Degree,3,Manufacturing Director,4,Travel_Rarely,43190,11,0.0,12.0,3.0,9,5,7.0,3.0,4.0,16,Yes,3,Medium
3292,Sara Johnson,43,Male,Married,2,Medical,2,Healthcare Representative,2,Travel_Rarely,61320,13,0.0,22.0,3.0,4,2,1.0,0.0,6.0,25,No,3,Low
3293,Varun Thakur,27,Male,Divorced,4,Medical,1,Manager,2,Travel_Rarely,33460,21,1.0,9.0,2.0,9,5,0.0,8.0,1.0,2,No,4,High
3294,Riya Reddy,35,Male,Single,3,Medical,2,Research Director,1,Travel_Rarely,108550,13,1.0,17.0,2.0,8,4,1.0,6.0,3.0,1,No,3,Medium
3295,Divya Reddy,28,Female,Married,2,Technical Degree,1,Sales Executive,1,Travel_Rarely,22310,12,0.0,8.0,3.0,8,4,7.0,5.0,1.0,1,No,3,Low
3296,Aarav Wilson,34,Male,Married,5,Life Sciences,1,Research Scientist,4,Travel_Rarely,23230,17,0.0,4.0,2.0,3,1,0.0,2.0,0.0,2,No,3,Low
3297,Kunal Johnson,26,Female,Married,4,Other,2,Sales Executive,1,Travel_Frequently,20240,23,0.0,8.0,2.0,8,4,1.0,7.0,1.0,22,Yes,4,High
3298,John Reddy,27,Female,Married,3,Technical Degree,1,Sales Executive,1,Non-Travel,27130,11,0.0,0.0,2.0,0,0,0.0,0.0,1.0,1,No,3,Medium
3299,Michael Rao,51,Male,Married,3,Medical,1,Research Scientist,3,Travel_Rarely,94390,15,2.5,28.5,0.5,18,10,4.0,14.5,2.0,16,No,3,Low
3300,Anjali Sharma,44,Female,Single,5,Medical,1,Sales Executive,1,Travel_Rarely,25660,11,1.0,10.0,3.0,5,3,2.0,3.0,8.5,24,No,3,Medium
3301,Anjali Miller,25,Male,Single,3,Medical,2,Laboratory Technician,1,Travel_Rarely,165835,11,2.5,6.0,4.5,4,2,0.0,1.0,7.0,17,No,3,Low
3302,Priya Joshi,33,Male,Divorced,4,Life Sciences,2,Laboratory Technician,3,Travel_Rarely,24510,13,1.0,9.0,3.0,9,5,0.0,8.0,1.0,8,No,3,Low
3303,Pooja Gupta,35,Female,Single,4,Medical,1,Manager,2,Travel_Rarely,94190,24,1.0,6.0,4.5,6,3,1.0,1.0,1.0,6,No,4,High
3304,Michael Wilson,36,Male,Married,4,Marketing,1,Manager,3,Travel_Rarely,86860,13,0.0,18.0,2.0,18,10,4.0,11.0,1.0,10,No,3,Medium
3305,Amit Smith,32,Female,Divorced,4,Medical,2,Sales Executive,4,Travel_Rarely,30380,20,0.0,8.0,3.0,5,3,0.0,3.0,2.0,3,No,4,High
3306,Kavya Verma,30,Male,Divorced,5,Medical,2,Sales Representative,5,Travel_Frequently,30580,14,1.0,10.0,2.0,5,3,0.0,3.0,8.5,4,No,3,Medium
3307,David Verma,53,Male,Married,3,Marketing,1,Sales Executive,4,Travel_Rarely,23250,18,1.0,28.5,1.0,5,3,0.0,4.0,7.0,6,No,3,Medium
3308,Deepika Sharma,45,Male,Divorced,5,Technical Degree,2,Healthcare Representative,2,Travel_Rarely,20880,15,2.5,18.0,2.0,5,3,0.0,2.0,4.0,1,No,3,Medium
3309,Priya Thakur,32,Female,Married,3,Marketing,1,Human Resources,1,Travel_Rarely,30720,12,0.0,9.0,4.0,5,3,1.0,3.0,5.0,10,No,3,Low
3310,Karan Verma,52,Male,Married,1,Life Sciences,2,Laboratory Technician,2,Travel_Frequently,50060,16,1.0,28.5,2.0,9,5,0.0,0.0,3.0,1,No,3,Medium
3311,Ananya Miller,37,Female,Divorced,2,Life Sciences,1,Laboratory Technician,4,Travel_Rarely,42570,15,0.0,9.0,2.0,1,0,0.0,0.0,4.0,24,No,3,Medium
3312,Zara Miller,28,Female,Divorced,4,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,25000,16,2.0,6.0,3.0,5,3,0.0,4.0,1.0,21,No,3,Medium
3313,Raj Shah,22,Male,Married,2,Life Sciences,2,Sales Representative,1,Travel_Rarely,11020,19,0.0,4.0,3.0,2,1,2.0,2.0,6.0,2,No,3,Medium
3314,Vivek Trivedi,44,Female,Married,3,Medical,2,Laboratory Technician,1,Travel_Rarely,104530,11,1.0,10.0,2.0,3,1,0.0,2.0,2.0,22,No,3,Medium
3315,Nikhil Joshi,42,Female,Single,4,Life Sciences,1,Laboratory Technician,2,Travel_Frequently,22880,16,1.0,8.0,4.0,2,1,2.0,2.0,5.0,13,No,3,Medium
3316,Priya Verma,36,Male,Married,3,Other,2,Research Scientist,2,Travel_Rarely,39290,24,0.0,6.0,4.5,5,3,0.0,3.0,0.0,14,No,4,High
3317,Deepika Johnson,25,Female,Married,3,Life Sciences,1,Laboratory Technician,1,Travel_Rarely,23110,11,1.0,5.0,2.0,5,3,0.0,3.0,1.0,11,No,3,Medium
3318,Michael Kumar,35,Female,Married,2,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,31400,13,1.0,17.0,2.0,17,10,5.0,14.5,1.0,9,No,3,Medium
3319,Ananya Kumar,35,Female,Divorced,2,Marketing,1,Laboratory Technician,1,Travel_Frequently,36900,13,1.0,10.0,2.0,10,6,7.0,8.0,1.0,8,Yes,3,Medium
3320,Zara Joshi,32,Male,Divorced,3,Life Sciences,2,Sales Executive,1,Non-Travel,44500,13,0.0,4.0,3.0,3,1,0.0,2.0,0.0,21,No,3,Medium
3321,Kavya Sharma,25,Female,Married,3,Marketing,1,Research Scientist,4,Travel_Rarely,27560,12,2.0,5.0,2.0,5,3,0.0,3.0,1.0,5,No,3,Medium
3322,John Pillai,49,Female,Married,3,Technical Degree,1,Sales Representative,2,Travel_Rarely,165835,18,1.0,7.0,4.5,4,2,0.0,2.0,2.0,9,No,3,Medium
3323,Zara Smith,24,Male,Married,5,Technical Degree,2,Healthcare Representative,2,Non-Travel,165835,22,1.0,6.0,3.0,5,3,3.0,4.0,0.0,2,No,4,High
3324,Arjun Brown,32,Male,Married,5,Medical,2,Research Scientist,1,Travel_Frequently,95470,13,1.0,10.0,3.0,10,6,5.0,3.0,1.0,12,No,3,Low
3325,Riya Trivedi,38,Male,Married,2,Medical,1,Sales Executive,1,Travel_Rarely,137340,13,0.0,3.0,3.0,2,1,1.0,2.0,0.0,22,No,3,Medium
3326,Deepika Jones,42,Female,Married,1,Technical Degree,2,Research Scientist,2,Travel_Rarely,165835,23,1.0,17.0,4.5,5,3,1.0,3.0,2.0,18,No,4,High
3327,Emma Pillai,31,Female,Married,3,Life Sciences,2,Sales Executive,3,Travel_Rarely,22790,12,1.0,8.0,3.0,6,3,0.0,2.0,3.0,16,No,3,Medium
3328,Amit Jones,29,Male,Divorced,3,Marketing,1,Laboratory Technician,3,Travel_Rarely,59160,12,0.0,5.0,2.0,3,1,0.0,2.0,6.0,3,Yes,3,Medium
3329,Sarah Reddy,53,Male,Married,3,Life Sciences,2,Sales Representative,1,Travel_Rarely,20890,16,0.0,28.0,2.0,2,1,2.0,2.0,5.0,9,No,3,Medium
3330,Rohit Mehta,35,Male,Married,3,Life Sciences,2,Healthcare Representative,3,Travel_Rarely,165835,12,1.0,16.0,3.0,13,7,4.0,8.0,3.0,1,No,3,Medium
3331,Akash Miller,37,Female,Married,4,Life Sciences,2,Human Resources,3,Travel_Frequently,35640,11,0.0,10.0,1.0,5,3,0.0,0.0,5.0,13,No,3,Medium
3332,Priya Gupta,53,Male,Single,1,Medical,2,Sales Executive,1,Travel_Rarely,44250,22,1.0,28.5,2.0,12,7,3.0,8.0,6.0,1,No,4,High
3333,Suresh Sharma,43,Male,Married,3,Medical,2,Laboratory Technician,1,Travel_Frequently,52650,11,1.0,12.0,4.0,5,3,2.0,2.0,4.0,1,No,3,Medium
3334,Amit Gupta,47,Female,Married,4,Marketing,1,Research Director,3,Travel_Rarely,65530,15,0.0,8.0,2.0,7,4,7.0,7.0,0.0,15,No,3,Medium
3335,Pooja Nair,37,Female,Single,5,Medical,2,Research Scientist,2,Non-Travel,62610,12,0.0,10.0,1.0,10,6,0.0,9.0,1.0,1,No,3,Low
3336,Deepika Malhotra,50,Female,Divorced,3,Medical,2,Laboratory Technician,1,Non-Travel,42980,20,1.0,28.5,4.5,18,10,7.5,7.0,1.0,17,No,4,High
3337,Kavya Shah,39,Female,Married,3,Other,2,Human Resources,3,Travel_Rarely,68040,14,1.0,13.0,3.0,5,3,0.0,4.0,8.0,1,No,3,Medium
3338,Rohit Garcia,33,Male,Divorced,3,Life Sciences,1,Manufacturing Director,2,Travel_Rarely,38150,11,1.0,7.0,3.0,4,2,0.0,3.0,3.0,7,No,3,Medium
3339,Zara Joshi,32,Female,Single,1,Medical,2,Laboratory Technician,1,Travel_Rarely,27410,15,1.0,1.0,4.5,1,0,0.0,1.0,1.0,9,Yes,3,Low
3340,Sarah Shah,29,Female,Divorced,4,Life Sciences,2,Healthcare Representative,4,Travel_Rarely,66730,12,1.0,8.0,2.0,4,2,0.0,3.0,6.0,5,No,3,Medium
3341,Deepika Malhotra,44,Male,Married,2,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,76390,14,0.0,8.0,4.5,8,4,7.0,1.0,1.0,26,No,3,Low
3342,Varun Brown,28,Female,Single,5,Life Sciences,1,Research Scientist,1,Travel_Rarely,23280,11,2.0,4.0,3.0,4,2,0.0,2.0,1.0,24,No,3,Medium
3343,Meera Singh,58,Male,Divorced,2,Technical Degree,1,Sales Executive,1,Travel_Frequently,21530,11,0.0,3.0,3.0,1,0,0.0,0.0,8.5,9,Yes,3,Medium
3344,Deepika Kumar,43,Male,Divorced,4,Marketing,1,Sales Executive,2,Travel_Rarely,48760,16,2.0,4.0,4.0,1,0,0.0,0.0,4.0,7,No,3,Medium
3345,Tanvi Reddy,20,Male,Single,3,Medical,2,Sales Executive,2,Travel_Rarely,93960,12,0.0,2.0,4.5,2,1,0.0,2.0,1.0,11,Yes,3,Low
3346,Pooja Agarwal,21,Male,Single,3,Medical,2,Sales Executive,2,Travel_Rarely,104000,13,1.0,1.0,2.0,1,0,0.0,0.0,1.0,1,Yes,3,Medium
3347,James Williams,36,Male,Married,4,Medical,2,Laboratory Technician,1,Travel_Rarely,84740,14,0.0,17.0,3.0,16,9,4.0,11.0,0.0,26,No,3,Medium
3348,Anjali Thakur,47,Male,Single,3,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,99810,21,1.0,3.0,3.0,3,1,1.0,2.0,1.0,2,No,4,High
3349,Michael Williams,22,Female,Married,4,Life Sciences,2,Laboratory Technician,1,Travel_Rarely,124900,13,0.0,4.0,3.0,3,1,0.0,2.0,0.0,15,Yes,3,Medium
3350,Kavya Nair,41,Female,Divorced,3,Life Sciences,2,Sales Executive,2,Travel_Rarely,26570,11,0.0,10.0,3.0,7,4,1.0,0.0,4.0,23,Yes,3,Medium
3351,Sarah Sharma,28,Female,Divorced,3,Life Sciences,2,Manager,3,Travel_Rarely,135910,20,1.0,6.0,2.0,2,1,2.0,2.0,5.0,10,No,4,High
3352,Raj Kumar,39,Female,Married,4,Life Sciences,2,Human Resources,4,Travel_Rarely,66960,11,0.0,8.0,3.0,2,1,2.0,2.0,7.0,10,Yes,3,Low
3353,Sarah Sharma,27,Male,Single,3,Medical,2,Research Scientist,1,Travel_Rarely,20580,14,1.0,1.0,4.5,1,0,0.0,0.0,1.0,1,No,3,Medium
3354,Aditya Malhotra,34,Male,Divorced,2,Technical Degree,2,Human Resources,2,Travel_Rarely,88650,11,1.0,1.0,0.5,1,0,1.0,0.0,1.0,12,No,3,Medium
3355,Deepika Reddy,42,Male,Single,1,Technical Degree,1,Human Resources,2,Travel_Rarely,59400,16,0.0,10.0,2.0,5,3,0.0,3.0,7.0,11,No,3,Medium
3356,Ishaan Malhotra,33,Female,Single,3,Marketing,1,Sales Executive,1,Travel_Rarely,59140,16,1.0,6.0,4.0,3,1,0.0,2.0,3.0,2,No,3,Medium
3357,Rohit Thakur,58,Male,Divorced,4,Life Sciences,2,Research Scientist,1,Travel_Rarely,26220,23,0.0,24.0,3.0,6,3,0.0,4.0,2.0,2,No,4,High
3358,Emma Reddy,31,Female,Married,3,Life Sciences,1,Sales Representative,1,Travel_Rarely,121850,14,0.0,13.0,2.0,7,4,5.0,2.0,3.0,1,No,3,Medium
3359,Rohit Agarwal,35,Male,Married,1,Life Sciences,2,Healthcare Representative,3,Travel_Rarely,106090,22,0.0,10.0,3.0,10,6,0.0,7.0,1.0,2,No,4,High
3360,Aryan Agarwal,49,Female,Married,2,Life Sciences,2,Sales Executive,2,Travel_Rarely,43450,15,0.0,28.5,3.0,18,10,1.0,7.0,4.0,25,No,3,Low
3361,Michael Joshi,48,Male,Married,4,Medical,2,Research Scientist,1,Travel_Rarely,21770,18,0.0,13.0,4.0,0,0,0.0,0.0,4.0,1,No,3,Medium
3362,Aryan Malhotra,31,Female,Married,2,Technical Degree,2,Sales Executive,2,Non-Travel,27930,16,0.0,9.0,4.0,9,5,0.0,0.0,1.0,1,No,3,Medium
3363,Gaurav Thakur,36,Male,Single,4,Technical Degree,3,Sales Executive,1,Travel_Rarely,79180,12,2.0,8.0,3.0,6,3,0.0,1.0,2.0,2,No,3,Medium
3364,Michael Thakur,38,Male,Married,3,Other,1,Sales Executive,2,Travel_Rarely,87890,11,2.5,15.0,4.0,15,9,5.0,11.0,1.0,6,No,3,Medium
3365,Anjali Joshi,32,Male,Married,3,Marketing,1,Laboratory Technician,1,Non-Travel,23890,12,1.0,5.0,4.0,3,1,0.0,2.0,6.0,18,No,3,Medium
3366,Suresh Malhotra,25,Male,Married,2,Life Sciences,2,Sales Executive,1,Travel_Rarely,32120,15,1.0,1.0,3.0,1,0,0.0,0.0,1.0,1,Yes,3,Medium
3367,Sanjay Smith,40,Male,Divorced,4,Medical,2,Research Scientist,2,Travel_Rarely,165835,14,1.0,11.0,3.0,1,0,0.0,0.0,2.0,1,No,3,Low
3368,Kavya Agarwal,26,Male,Single,3,Marketing,1,Healthcare Representative,2,Travel_Frequently,22670,19,2.5,7.0,2.0,7,4,0.0,7.0,1.0,11,No,3,Low
3369,Neha Singh,41,Male,Single,4,Medical,2,Research Scientist,1,Travel_Rarely,165835,13,0.0,20.0,4.5,18,10,2.0,14.5,2.0,1,No,3,Medium
3370,Meera Rao,36,Female,Single,3,Life Sciences,2,Healthcare Representative,2,Travel_Rarely,24360,13,0.0,16.0,3.0,11,6,3.0,9.0,4.0,9,No,3,Medium
3371,Aarav Garcia,19,Male,Single,3,Life Sciences,2,Research Scientist,2,Travel_Rarely,160640,15,1.0,1.0,3.0,1,0,0.0,0.0,1.0,15,Yes,3,Medium
3372,Raj Sharma,20,Female,Single,3,Life Sciences,2,Laboratory Technician,3,Travel_Rarely,27070,11,0.0,1.0,2.0,1,0,0.0,0.0,1.0,29,Yes,3,Low
3373,Michael Jones,31,Male,Married,4,Life Sciences,2,Research Director,4,Travel_Rarely,165835,12,0.0,10.0,1.0,9,5,7.5,5.0,0.0,1,No,3,Medium
3374,Aarav Patel,40,Male,Divorced,3,Marketing,1,Research Scientist,1,Travel_Frequently,39310,19,0.0,3.0,2.0,1,0,0.0,0.0,8.0,1,No,3,Medium
3375,Kunal Reddy,32,Male,Married,3,Life Sciences,2,Laboratory Technician,4,Travel_Rarely,37300,25,1.0,8.0,4.0,8,4,6.0,3.0,1.0,24,No,4,High
3376,Varun Pillai,36,Male,Married,3,Medical,2,Sales Executive,3,Travel_Rarely,22320,12,1.0,16.0,2.0,16,9,3.0,7.0,1.0,10,Yes,3,Medium
3377,Sara Sharma,33,Female,Single,4,Medical,2,Manufacturing Director,4,Travel_Rarely,44650,13,0.0,6.0,3.0,5,3,1.0,4.0,0.0,1,No,3,Medium
3378,Sneha Garcia,37,Female,Married,4,Marketing,1,Human Resources,3,Travel_Rarely,30720,14,0.0,17.0,3.0,14,8,7.5,7.0,5.0,10,Yes,3,Low
3379,Raj Rao,45,Male,Married,1,Life Sciences,2,Sales Executive,2,Non-Travel,33190,12,1.0,9.0,3.0,9,5,0.0,8.0,1.0,8,No,3,Medium
3380,Ishaan Miller,29,Male,Married,1,Life Sciences,2,Sales Representative,1,Travel_Frequently,165835,12,0.0,3.0,4.5,3,1,0.0,2.0,1.0,29,No,3,Medium
3381,Aditya Joshi,35,Male,Married,3,Human Resources,3,Laboratory Technician,3,Travel_Rarely,136750,15,2.5,5.0,4.5,5,3,1.0,0.0,1.0,1,No,3,Medium
